Bandit,Reward,Algorithm
3,3.500580683407991,Thompson-Sampling
3,3.5578681505489422,Thompson-Sampling
3,3.92693565816289,Thompson-Sampling
3,4.86468903327763,Thompson-Sampling
3,2.438004562444362,Thompson-Sampling
3,4.897949694710537,Thompson-Sampling
3,5.119571444586601,Thompson-Sampling
3,3.5138931880204884,Thompson-Sampling
3,3.0013296669961247,Thompson-Sampling
3,3.391867844364632,Thompson-Sampling
3,5.47686634874381,Thompson-Sampling
3,3.7312348418065246,Thompson-Sampling
3,5.778852591061998,Thompson-Sampling
3,3.938682266790981,Thompson-Sampling
3,4.772385082085083,Thompson-Sampling
3,3.385716548974501,Thompson-Sampling
3,3.545672834375079,Thompson-Sampling
3,4.681925741846497,Thompson-Sampling
3,2.910562439231997,Thompson-Sampling
3,5.606716972095369,Thompson-Sampling
3,2.6392253688990293,Thompson-Sampling
3,3.143062059749477,Thompson-Sampling
3,4.250645716733388,Thompson-Sampling
3,3.633703771031639,Thompson-Sampling
3,5.2932851706380095,Thompson-Sampling
3,3.195646885574223,Thompson-Sampling
3,3.422964227449055,Thompson-Sampling
3,3.7502566059677287,Thompson-Sampling
3,4.442619983779275,Thompson-Sampling
3,4.07272732080342,Thompson-Sampling
3,3.3364959918266415,Thompson-Sampling
3,3.1649826744586464,Thompson-Sampling
3,4.85753608021161,Thompson-Sampling
3,3.6295469608395763,Thompson-Sampling
3,3.566212803346148,Thompson-Sampling
3,1.98103270362627,Thompson-Sampling
3,3.8095817385167097,Thompson-Sampling
3,4.677940733563657,Thompson-Sampling
3,2.499727715296666,Thompson-Sampling
3,3.869264046855529,Thompson-Sampling
3,2.9785794980844056,Thompson-Sampling
3,5.838930473225193,Thompson-Sampling
3,3.9139043958748925,Thompson-Sampling
3,4.913761982144257,Thompson-Sampling
3,2.9613800586997376,Thompson-Sampling
3,5.470351257495645,Thompson-Sampling
3,3.605167065411504,Thompson-Sampling
3,4.297714101115795,Thompson-Sampling
3,2.8381669334380266,Thompson-Sampling
3,2.7593851137984227,Thompson-Sampling
3,2.2119905738417502,Thompson-Sampling
3,4.537757344161955,Thompson-Sampling
3,2.1950337207011312,Thompson-Sampling
3,3.8796474601704656,Thompson-Sampling
3,6.094844010980629,Thompson-Sampling
3,4.56112772061369,Thompson-Sampling
3,3.832841009391515,Thompson-Sampling
3,5.186326335698341,Thompson-Sampling
3,3.4632201223743966,Thompson-Sampling
3,4.726268442670858,Thompson-Sampling
3,4.103382150091954,Thompson-Sampling
3,3.570085558730201,Thompson-Sampling
3,2.1613634518188727,Thompson-Sampling
3,4.7027225225976235,Thompson-Sampling
3,4.320525192194902,Thompson-Sampling
3,2.5199938015723244,Thompson-Sampling
3,3.4190382642692247,Thompson-Sampling
3,6.1201123492567095,Thompson-Sampling
3,4.2767172298068745,Thompson-Sampling
3,3.378491340853721,Thompson-Sampling
3,4.798275934811326,Thompson-Sampling
3,3.217826794016145,Thompson-Sampling
3,2.8764677854678675,Thompson-Sampling
3,5.035709835312046,Thompson-Sampling
3,5.241579910088033,Thompson-Sampling
3,4.080175939471259,Thompson-Sampling
3,3.507164587597706,Thompson-Sampling
3,4.9938372904073525,Thompson-Sampling
3,4.960453502911049,Thompson-Sampling
3,3.7423943678434797,Thompson-Sampling
3,3.993293670197102,Thompson-Sampling
3,3.7963404928162707,Thompson-Sampling
3,2.6684260307898837,Thompson-Sampling
3,3.3619838355782985,Thompson-Sampling
3,5.217902299201129,Thompson-Sampling
3,4.317165810745551,Thompson-Sampling
3,4.257605452729695,Thompson-Sampling
3,4.491035347106026,Thompson-Sampling
3,5.355903717662999,Thompson-Sampling
3,3.1447891529272773,Thompson-Sampling
3,3.1609754100713428,Thompson-Sampling
3,1.716765950872579,Thompson-Sampling
3,3.7125644140507776,Thompson-Sampling
3,4.379200494971309,Thompson-Sampling
3,4.760227813446741,Thompson-Sampling
3,5.142069412543114,Thompson-Sampling
3,3.8737419947026135,Thompson-Sampling
3,4.370571104158991,Thompson-Sampling
3,4.7810807539939395,Thompson-Sampling
3,4.110350490524997,Thompson-Sampling
3,4.308359780077902,Thompson-Sampling
3,3.5980877171289465,Thompson-Sampling
3,2.226150429593401,Thompson-Sampling
3,4.992100442540442,Thompson-Sampling
3,4.3814715518049185,Thompson-Sampling
3,4.920193527948573,Thompson-Sampling
3,3.3390898409243706,Thompson-Sampling
3,3.424601037136447,Thompson-Sampling
3,2.06418208385516,Thompson-Sampling
3,4.401261479178981,Thompson-Sampling
3,3.359556922112378,Thompson-Sampling
3,4.3047776386495125,Thompson-Sampling
3,4.315392979976657,Thompson-Sampling
3,4.981425165394996,Thompson-Sampling
3,3.5146673909602693,Thompson-Sampling
3,4.398490843555139,Thompson-Sampling
3,4.118145223381135,Thompson-Sampling
3,4.281720923108013,Thompson-Sampling
3,5.27917468884937,Thompson-Sampling
3,4.5313442177535395,Thompson-Sampling
3,4.48695032948809,Thompson-Sampling
3,2.3085382535892336,Thompson-Sampling
3,4.625265324637596,Thompson-Sampling
3,3.9522945046708164,Thompson-Sampling
3,4.533896079406767,Thompson-Sampling
3,4.2447731809706974,Thompson-Sampling
3,2.4396171261637596,Thompson-Sampling
3,4.288781903229895,Thompson-Sampling
3,4.754202721391,Thompson-Sampling
3,3.102309351527431,Thompson-Sampling
3,4.855081100477253,Thompson-Sampling
3,5.0790790357671085,Thompson-Sampling
3,2.1276248648468057,Thompson-Sampling
3,3.0301344304565507,Thompson-Sampling
3,3.2684599080697536,Thompson-Sampling
3,6.189363477348232,Thompson-Sampling
3,4.888495704611475,Thompson-Sampling
3,3.999191867807176,Thompson-Sampling
3,3.810520065384998,Thompson-Sampling
3,4.490085416275894,Thompson-Sampling
3,3.737298701226417,Thompson-Sampling
3,4.697383715023504,Thompson-Sampling
3,2.9207606630830325,Thompson-Sampling
3,4.243030241503999,Thompson-Sampling
3,4.8832461945109,Thompson-Sampling
3,4.05551441765033,Thompson-Sampling
3,4.3388260259107,Thompson-Sampling
3,6.576826835299313,Thompson-Sampling
3,3.8624137855005714,Thompson-Sampling
3,2.3980496419024675,Thompson-Sampling
3,4.114993400205931,Thompson-Sampling
3,3.2425683923634825,Thompson-Sampling
3,2.8702518971306326,Thompson-Sampling
3,4.160727985435386,Thompson-Sampling
3,1.6509094231393466,Thompson-Sampling
3,4.669904546554614,Thompson-Sampling
3,3.6349704994644725,Thompson-Sampling
3,3.693521753927424,Thompson-Sampling
3,4.699357055149495,Thompson-Sampling
3,3.89579171790156,Thompson-Sampling
3,4.1360387693396,Thompson-Sampling
3,4.994861009507792,Thompson-Sampling
3,3.506916581524089,Thompson-Sampling
3,4.360166462054802,Thompson-Sampling
3,4.4484886816799385,Thompson-Sampling
3,4.900221837228925,Thompson-Sampling
3,5.2409942356391905,Thompson-Sampling
3,4.007057088248071,Thompson-Sampling
3,3.88228185176256,Thompson-Sampling
3,2.813191567446218,Thompson-Sampling
3,1.2716755958885702,Thompson-Sampling
3,3.0792827910546836,Thompson-Sampling
3,4.316135639307555,Thompson-Sampling
3,3.008527488544511,Thompson-Sampling
3,3.710074740217224,Thompson-Sampling
3,3.4172776403772027,Thompson-Sampling
3,4.750997611943902,Thompson-Sampling
3,2.8366257441125162,Thompson-Sampling
3,5.984355524216923,Thompson-Sampling
3,3.3724960254363507,Thompson-Sampling
3,3.0401421381152227,Thompson-Sampling
3,2.9167332682990894,Thompson-Sampling
3,4.5737028668547435,Thompson-Sampling
3,2.3346778334854026,Thompson-Sampling
3,5.586402060409615,Thompson-Sampling
3,3.986354489704584,Thompson-Sampling
3,4.418903504748378,Thompson-Sampling
3,4.63188102111314,Thompson-Sampling
3,5.521859061050965,Thompson-Sampling
3,4.502875105966522,Thompson-Sampling
3,4.747730792782357,Thompson-Sampling
3,4.1207650422322795,Thompson-Sampling
3,4.884726691925756,Thompson-Sampling
3,3.414600357511925,Thompson-Sampling
3,4.256597830769018,Thompson-Sampling
3,3.5627279997483554,Thompson-Sampling
3,4.7885832764942435,Thompson-Sampling
3,3.8850231169510256,Thompson-Sampling
3,3.447135434728129,Thompson-Sampling
3,2.702354937790826,Thompson-Sampling
3,3.774460642831716,Thompson-Sampling
3,5.329296619963351,Thompson-Sampling
3,3.7719370272403276,Thompson-Sampling
3,3.7671011135000247,Thompson-Sampling
3,2.931766733801326,Thompson-Sampling
3,3.6312841621367045,Thompson-Sampling
3,4.891435333549815,Thompson-Sampling
3,3.0173651084600186,Thompson-Sampling
3,4.291360011445168,Thompson-Sampling
3,3.6662392549868223,Thompson-Sampling
3,3.1058095224621187,Thompson-Sampling
3,4.035728951092966,Thompson-Sampling
3,5.984750419717145,Thompson-Sampling
3,3.0714123201895225,Thompson-Sampling
3,1.9338774612877767,Thompson-Sampling
3,2.856055213088528,Thompson-Sampling
3,4.592825233640832,Thompson-Sampling
3,3.8841028899632613,Thompson-Sampling
3,3.926674108473807,Thompson-Sampling
3,4.4701887925950485,Thompson-Sampling
3,3.689067553471543,Thompson-Sampling
3,4.099295148092132,Thompson-Sampling
3,4.533799284230906,Thompson-Sampling
3,4.935859228027672,Thompson-Sampling
3,3.6714778813822764,Thompson-Sampling
3,6.692220490495589,Thompson-Sampling
3,4.1828655345236285,Thompson-Sampling
3,4.937930697999215,Thompson-Sampling
3,5.11415924960586,Thompson-Sampling
3,5.3340420101748744,Thompson-Sampling
3,2.474530360216127,Thompson-Sampling
3,3.4074017828545413,Thompson-Sampling
3,6.870556315752742,Thompson-Sampling
3,6.626314869505048,Thompson-Sampling
3,4.779029322412044,Thompson-Sampling
3,4.470598658841179,Thompson-Sampling
3,4.548026416298001,Thompson-Sampling
3,4.395518944005755,Thompson-Sampling
3,2.6448801146186813,Thompson-Sampling
3,1.2650132027952101,Thompson-Sampling
3,3.267031858144701,Thompson-Sampling
3,4.060301555779413,Thompson-Sampling
3,4.049830304438612,Thompson-Sampling
3,4.295266568047214,Thompson-Sampling
3,4.538356797740601,Thompson-Sampling
3,6.4886972089576975,Thompson-Sampling
3,4.608017531423569,Thompson-Sampling
3,3.6008428755970514,Thompson-Sampling
3,4.0874778815373,Thompson-Sampling
3,3.7510210193952362,Thompson-Sampling
3,3.8581067515460097,Thompson-Sampling
3,3.25056771556228,Thompson-Sampling
3,6.761385359647677,Thompson-Sampling
3,4.540055672484506,Thompson-Sampling
3,4.0904498788817225,Thompson-Sampling
3,4.995550624987875,Thompson-Sampling
3,1.9389783385287065,Thompson-Sampling
3,2.732828886619939,Thompson-Sampling
3,2.5628269564719313,Thompson-Sampling
3,4.563190644284233,Thompson-Sampling
3,2.226758850807191,Thompson-Sampling
3,6.012355707787179,Thompson-Sampling
3,4.24287888207449,Thompson-Sampling
3,3.3357455832198237,Thompson-Sampling
3,6.5048327002028135,Thompson-Sampling
3,4.99425923926878,Thompson-Sampling
3,3.021712691101108,Thompson-Sampling
3,2.9448779077320886,Thompson-Sampling
3,3.528025477095338,Thompson-Sampling
3,5.55270566096497,Thompson-Sampling
3,6.329887504844068,Thompson-Sampling
3,4.547337666863026,Thompson-Sampling
3,3.3370359176348554,Thompson-Sampling
3,3.888510280067664,Thompson-Sampling
3,3.181530897284707,Thompson-Sampling
3,3.648534107519808,Thompson-Sampling
3,2.7020290622492693,Thompson-Sampling
3,4.848180311103198,Thompson-Sampling
3,3.41987779929567,Thompson-Sampling
3,3.0373814522987646,Thompson-Sampling
3,1.689544670727357,Thompson-Sampling
3,4.434220222887535,Thompson-Sampling
3,6.228721546491784,Thompson-Sampling
3,3.2831133833232937,Thompson-Sampling
3,3.88463640003302,Thompson-Sampling
3,3.2799686886025086,Thompson-Sampling
3,4.167917741947319,Thompson-Sampling
3,4.057575580598414,Thompson-Sampling
3,4.639435668194357,Thompson-Sampling
3,4.456476487275111,Thompson-Sampling
3,4.14264892062022,Thompson-Sampling
3,4.277566050550504,Thompson-Sampling
3,3.2711640528813044,Thompson-Sampling
3,3.8509606443090143,Thompson-Sampling
3,3.556370518830044,Thompson-Sampling
3,5.709943777981526,Thompson-Sampling
3,3.442604852528497,Thompson-Sampling
3,3.7303576856056715,Thompson-Sampling
3,4.644821048612439,Thompson-Sampling
3,4.604268757869402,Thompson-Sampling
3,4.05246565482493,Thompson-Sampling
3,3.9783450242647196,Thompson-Sampling
3,4.189613294619055,Thompson-Sampling
3,5.045720304010765,Thompson-Sampling
3,3.9819390383253457,Thompson-Sampling
3,2.9092021716619403,Thompson-Sampling
3,2.783186760587043,Thompson-Sampling
3,4.674939192228683,Thompson-Sampling
3,3.1700279453339966,Thompson-Sampling
3,5.2768884913636445,Thompson-Sampling
3,2.510543595424413,Thompson-Sampling
3,2.691250272203908,Thompson-Sampling
3,5.057120034125039,Thompson-Sampling
3,4.064680611495533,Thompson-Sampling
3,3.839429714779198,Thompson-Sampling
3,5.48159557738646,Thompson-Sampling
3,4.1421931918411525,Thompson-Sampling
3,4.671157425921605,Thompson-Sampling
3,4.90155234203468,Thompson-Sampling
3,3.740017652894736,Thompson-Sampling
3,3.7057016302134027,Thompson-Sampling
3,4.0777490980028945,Thompson-Sampling
3,3.731440910397049,Thompson-Sampling
3,3.2254922426261254,Thompson-Sampling
3,4.312767283467088,Thompson-Sampling
3,3.98492251659627,Thompson-Sampling
3,5.643701247151309,Thompson-Sampling
3,4.108945852381866,Thompson-Sampling
3,3.90396107028313,Thompson-Sampling
3,6.228466968278512,Thompson-Sampling
3,4.158338331166857,Thompson-Sampling
3,3.3719503777391067,Thompson-Sampling
3,2.096376895743532,Thompson-Sampling
3,5.26639729291063,Thompson-Sampling
3,4.489397648443856,Thompson-Sampling
3,5.666555187388802,Thompson-Sampling
3,3.5203208291813795,Thompson-Sampling
3,4.110719246202182,Thompson-Sampling
3,3.4976688335469612,Thompson-Sampling
3,4.865474251540939,Thompson-Sampling
3,3.96190024311168,Thompson-Sampling
3,3.104049602020212,Thompson-Sampling
3,4.822658041689548,Thompson-Sampling
3,5.634813545037237,Thompson-Sampling
3,4.442185943496412,Thompson-Sampling
3,3.28911455736883,Thompson-Sampling
3,2.2706673660375647,Thompson-Sampling
3,4.016368861600734,Thompson-Sampling
3,5.89477331585466,Thompson-Sampling
3,5.132147991426093,Thompson-Sampling
3,4.4574236793577535,Thompson-Sampling
3,3.418674315338423,Thompson-Sampling
3,3.821992056895253,Thompson-Sampling
3,4.07285621756581,Thompson-Sampling
3,3.2488902730419196,Thompson-Sampling
3,3.7213713207319095,Thompson-Sampling
3,4.656619859861992,Thompson-Sampling
3,3.545206589210581,Thompson-Sampling
3,4.577575537149425,Thompson-Sampling
3,3.670587277265674,Thompson-Sampling
3,4.386895520347391,Thompson-Sampling
3,2.302420159930164,Thompson-Sampling
3,5.398170048205086,Thompson-Sampling
3,3.8003149607246995,Thompson-Sampling
3,5.103140296573173,Thompson-Sampling
3,2.8776730254986074,Thompson-Sampling
3,4.727888122987169,Thompson-Sampling
3,3.490078880423474,Thompson-Sampling
3,5.731015384857011,Thompson-Sampling
3,4.6942460039323946,Thompson-Sampling
3,4.199887987332316,Thompson-Sampling
3,4.1523774401912235,Thompson-Sampling
3,4.625650558235043,Thompson-Sampling
3,4.352424170432897,Thompson-Sampling
3,4.052743131591971,Thompson-Sampling
3,3.949584349826591,Thompson-Sampling
3,3.887905637092495,Thompson-Sampling
3,3.0737703771674,Thompson-Sampling
3,4.519650585019634,Thompson-Sampling
3,3.516891568891504,Thompson-Sampling
3,3.5820203627065412,Thompson-Sampling
3,4.55780820117337,Thompson-Sampling
3,3.729251117040345,Thompson-Sampling
3,3.175292101441384,Thompson-Sampling
3,3.219815022549765,Thompson-Sampling
3,3.898275558698616,Thompson-Sampling
3,4.162711184925316,Thompson-Sampling
3,6.420708603230885,Thompson-Sampling
3,3.843446859593545,Thompson-Sampling
3,5.611740252378664,Thompson-Sampling
3,4.569622706309059,Thompson-Sampling
3,4.448143221151367,Thompson-Sampling
3,2.771645154236455,Thompson-Sampling
3,5.163767071132423,Thompson-Sampling
3,3.1357488298055674,Thompson-Sampling
3,3.522245390615957,Thompson-Sampling
3,4.04915345654707,Thompson-Sampling
3,2.890294537744947,Thompson-Sampling
3,5.523157126227304,Thompson-Sampling
3,3.78021785258909,Thompson-Sampling
3,5.821288546879144,Thompson-Sampling
3,4.313014737144683,Thompson-Sampling
3,4.022449143626002,Thompson-Sampling
3,2.6982042337767282,Thompson-Sampling
3,2.8762399193817823,Thompson-Sampling
3,4.275226426512529,Thompson-Sampling
3,4.682242489519411,Thompson-Sampling
3,4.7338077737505895,Thompson-Sampling
3,3.487953768376948,Thompson-Sampling
3,3.3442397301632845,Thompson-Sampling
3,3.7570594589669972,Thompson-Sampling
3,1.7821175223802959,Thompson-Sampling
3,4.398088930759941,Thompson-Sampling
3,4.5807918685791655,Thompson-Sampling
3,4.321351933016031,Thompson-Sampling
3,2.494725493154309,Thompson-Sampling
3,3.557861087937185,Thompson-Sampling
3,3.7954523934990205,Thompson-Sampling
3,4.284827580840307,Thompson-Sampling
3,3.644008263706104,Thompson-Sampling
3,3.364278906140139,Thompson-Sampling
3,3.319690428597763,Thompson-Sampling
3,3.583342699355966,Thompson-Sampling
3,3.7802131283961917,Thompson-Sampling
3,4.006852590082225,Thompson-Sampling
3,4.7321046981618755,Thompson-Sampling
3,4.335095406663369,Thompson-Sampling
3,4.468535840948857,Thompson-Sampling
3,3.2870343417624897,Thompson-Sampling
3,4.009190792720368,Thompson-Sampling
3,5.3912952444360265,Thompson-Sampling
3,5.778844321532339,Thompson-Sampling
3,3.877886975644919,Thompson-Sampling
3,5.16895429116925,Thompson-Sampling
3,3.7127093955064905,Thompson-Sampling
3,2.0806907646808224,Thompson-Sampling
3,3.6073286403034266,Thompson-Sampling
3,3.466755268640386,Thompson-Sampling
3,4.55334087174697,Thompson-Sampling
3,4.290411674403526,Thompson-Sampling
3,3.926625938396305,Thompson-Sampling
3,4.307189621195962,Thompson-Sampling
3,4.127338448237294,Thompson-Sampling
3,3.368944369862657,Thompson-Sampling
3,4.803237444305997,Thompson-Sampling
3,5.199951099408969,Thompson-Sampling
3,1.5186030189878816,Thompson-Sampling
3,3.41102261516125,Thompson-Sampling
3,4.260116319326857,Thompson-Sampling
3,4.77399249734521,Thompson-Sampling
3,4.368899058866435,Thompson-Sampling
3,4.864447057880049,Thompson-Sampling
3,6.046834573240624,Thompson-Sampling
3,4.103137965409165,Thompson-Sampling
3,3.395891733240856,Thompson-Sampling
3,3.295623172332087,Thompson-Sampling
3,3.975737547071807,Thompson-Sampling
3,4.188588657459641,Thompson-Sampling
3,3.375457260524791,Thompson-Sampling
3,3.4673029674128095,Thompson-Sampling
3,3.6469110212630036,Thompson-Sampling
3,3.9728453133926798,Thompson-Sampling
3,3.977142304243068,Thompson-Sampling
3,4.398151982444579,Thompson-Sampling
3,3.6930956064161187,Thompson-Sampling
3,4.6917030164087725,Thompson-Sampling
3,2.5006774303349473,Thompson-Sampling
3,4.1078479723354455,Thompson-Sampling
3,2.752089548301071,Thompson-Sampling
3,1.9575029523355303,Thompson-Sampling
3,4.1978556215072516,Thompson-Sampling
3,4.251377681994392,Thompson-Sampling
3,4.19459672452697,Thompson-Sampling
3,4.84311685703552,Thompson-Sampling
3,2.137706194151235,Thompson-Sampling
3,3.1396042164596,Thompson-Sampling
3,5.413310270812106,Thompson-Sampling
3,3.8072983683266397,Thompson-Sampling
3,4.47218303294777,Thompson-Sampling
3,2.8093042487586475,Thompson-Sampling
3,5.607506648095513,Thompson-Sampling
3,3.312369420563491,Thompson-Sampling
3,4.7654937734819125,Thompson-Sampling
3,4.276550393838396,Thompson-Sampling
3,2.4771880559542767,Thompson-Sampling
3,5.946859926813742,Thompson-Sampling
3,2.9181913662005603,Thompson-Sampling
3,3.648106625893858,Thompson-Sampling
3,5.049953034507897,Thompson-Sampling
3,4.59871543086037,Thompson-Sampling
3,3.844037053155554,Thompson-Sampling
3,5.108897977465463,Thompson-Sampling
3,4.616407452237394,Thompson-Sampling
3,5.257059103753705,Thompson-Sampling
3,6.09593744256067,Thompson-Sampling
3,3.6311923108081,Thompson-Sampling
3,4.729256926678621,Thompson-Sampling
3,3.849338730718558,Thompson-Sampling
3,3.4067673851693665,Thompson-Sampling
3,4.7238302797400245,Thompson-Sampling
3,3.9395469453556067,Thompson-Sampling
3,4.919055665972933,Thompson-Sampling
3,2.197102958099153,Thompson-Sampling
3,3.599420807151932,Thompson-Sampling
3,4.072741727284819,Thompson-Sampling
3,3.2729251467367586,Thompson-Sampling
3,6.407837024423753,Thompson-Sampling
3,3.0360103808267205,Thompson-Sampling
3,3.5854741777468844,Thompson-Sampling
3,3.120004065360636,Thompson-Sampling
3,4.285180919977779,Thompson-Sampling
3,3.503685260638488,Thompson-Sampling
3,3.1418068007043294,Thompson-Sampling
3,3.9307105462533416,Thompson-Sampling
3,4.855007069585066,Thompson-Sampling
3,1.9475129529630855,Thompson-Sampling
3,4.519422155936268,Thompson-Sampling
3,3.7306001564060502,Thompson-Sampling
3,4.13416044036396,Thompson-Sampling
3,5.308593170575986,Thompson-Sampling
3,2.6143390400180557,Thompson-Sampling
3,0.964252685059376,Thompson-Sampling
3,4.245461851023237,Thompson-Sampling
3,2.8789953837172924,Thompson-Sampling
3,2.4914738616947223,Thompson-Sampling
3,3.5977837575246894,Thompson-Sampling
3,5.352326194694273,Thompson-Sampling
3,5.437841400180693,Thompson-Sampling
3,3.954146166343017,Thompson-Sampling
3,4.638450777686856,Thompson-Sampling
3,1.8550540157995656,Thompson-Sampling
3,4.5624358340871485,Thompson-Sampling
3,4.099720269799135,Thompson-Sampling
3,3.1778191158629125,Thompson-Sampling
3,2.9879821852559827,Thompson-Sampling
3,3.2632786514935197,Thompson-Sampling
3,6.340686798375053,Thompson-Sampling
3,4.076946732065113,Thompson-Sampling
3,4.93718877187965,Thompson-Sampling
3,3.681000075920271,Thompson-Sampling
3,3.5755223821514472,Thompson-Sampling
3,2.9070444433681324,Thompson-Sampling
3,3.860256575887541,Thompson-Sampling
3,4.8157971337802525,Thompson-Sampling
3,3.4642822735997205,Thompson-Sampling
3,3.9414766344485006,Thompson-Sampling
3,3.941080594078232,Thompson-Sampling
3,5.282716543490071,Thompson-Sampling
3,3.269199957104016,Thompson-Sampling
3,3.521455961101384,Thompson-Sampling
3,2.7860576148065443,Thompson-Sampling
3,5.393031895589972,Thompson-Sampling
3,4.581618294674983,Thompson-Sampling
3,4.299552760568276,Thompson-Sampling
3,7.077259388470829,Thompson-Sampling
3,4.782056550303679,Thompson-Sampling
3,5.5077436403105064,Thompson-Sampling
3,2.9473524761338323,Thompson-Sampling
3,4.714115112269448,Thompson-Sampling
3,4.0618373930186245,Thompson-Sampling
3,3.0403921100770077,Thompson-Sampling
3,3.066946768031112,Thompson-Sampling
3,3.8550042892199192,Thompson-Sampling
3,4.638867700233302,Thompson-Sampling
3,4.519815637341397,Thompson-Sampling
3,3.2738161047659524,Thompson-Sampling
3,4.317733436963148,Thompson-Sampling
3,4.871336227964528,Thompson-Sampling
3,2.479249002475706,Thompson-Sampling
3,4.67917191926119,Thompson-Sampling
3,4.246871232985943,Thompson-Sampling
3,3.5776284442056427,Thompson-Sampling
3,2.5180012734428603,Thompson-Sampling
3,4.486953920999046,Thompson-Sampling
3,4.127438959712544,Thompson-Sampling
3,3.9803768052995734,Thompson-Sampling
3,2.2635769378317248,Thompson-Sampling
3,2.6747024168754265,Thompson-Sampling
3,3.6526075319137434,Thompson-Sampling
3,3.6442171329314665,Thompson-Sampling
3,1.8313467946054307,Thompson-Sampling
3,4.179291690872587,Thompson-Sampling
3,1.965843087193416,Thompson-Sampling
3,4.679261817882072,Thompson-Sampling
3,4.795534696105705,Thompson-Sampling
3,4.617182887104283,Thompson-Sampling
3,1.9267398962138977,Thompson-Sampling
3,4.134121349078888,Thompson-Sampling
3,2.4251314710035943,Thompson-Sampling
3,5.566902886279907,Thompson-Sampling
3,3.21204919238446,Thompson-Sampling
3,3.835045847019145,Thompson-Sampling
3,3.956605157566615,Thompson-Sampling
3,3.562831807972241,Thompson-Sampling
3,2.4496753442851453,Thompson-Sampling
3,4.624969999901385,Thompson-Sampling
3,2.420038600288478,Thompson-Sampling
3,4.033240860619954,Thompson-Sampling
3,4.120784789450928,Thompson-Sampling
3,3.6222789177168253,Thompson-Sampling
3,4.864287882522906,Thompson-Sampling
3,4.4034360778601025,Thompson-Sampling
3,4.3446326373433,Thompson-Sampling
3,4.408434197927311,Thompson-Sampling
3,3.582193065979072,Thompson-Sampling
3,4.861602437327111,Thompson-Sampling
3,3.2041806642511586,Thompson-Sampling
3,3.8091511632248514,Thompson-Sampling
3,4.66127248242631,Thompson-Sampling
3,4.002149349689547,Thompson-Sampling
3,4.960270492544963,Thompson-Sampling
3,3.3507696725956215,Thompson-Sampling
3,4.779389407829864,Thompson-Sampling
3,3.271223639070177,Thompson-Sampling
3,2.811610341837688,Thompson-Sampling
3,2.964095532416451,Thompson-Sampling
3,3.031573051886527,Thompson-Sampling
3,4.44130353227559,Thompson-Sampling
3,4.8192303050889596,Thompson-Sampling
3,5.736925539042277,Thompson-Sampling
3,2.5311367646486653,Thompson-Sampling
3,2.1605730831804184,Thompson-Sampling
3,3.8496811342937067,Thompson-Sampling
3,4.852044047044643,Thompson-Sampling
3,4.361982630875342,Thompson-Sampling
3,4.445439911983961,Thompson-Sampling
3,4.252483100655764,Thompson-Sampling
3,2.9226556451752232,Thompson-Sampling
3,5.1505507527758025,Thompson-Sampling
3,4.5332961683320026,Thompson-Sampling
3,3.989506436712747,Thompson-Sampling
3,3.2097959928308235,Thompson-Sampling
3,4.644123013266318,Thompson-Sampling
3,4.3672346427434166,Thompson-Sampling
3,4.891480203030339,Thompson-Sampling
3,3.9078714184735466,Thompson-Sampling
3,3.50375219014387,Thompson-Sampling
3,5.346079206920515,Thompson-Sampling
3,4.1735933104782115,Thompson-Sampling
3,3.4930159916999064,Thompson-Sampling
3,4.900614909206175,Thompson-Sampling
3,4.671969706974266,Thompson-Sampling
3,3.0479719920814556,Thompson-Sampling
3,4.98041130676325,Thompson-Sampling
3,5.46848268604129,Thompson-Sampling
3,4.355427718209544,Thompson-Sampling
3,4.141749646426499,Thompson-Sampling
3,3.9119182612869183,Thompson-Sampling
3,5.053802862746973,Thompson-Sampling
3,3.041680691777257,Thompson-Sampling
3,3.613033859326444,Thompson-Sampling
3,3.519970495737163,Thompson-Sampling
3,2.911585069365146,Thompson-Sampling
3,2.4925331092928156,Thompson-Sampling
3,5.396186491185972,Thompson-Sampling
3,4.483578044848145,Thompson-Sampling
3,4.212358300569447,Thompson-Sampling
3,5.738665040038043,Thompson-Sampling
3,4.510646212998481,Thompson-Sampling
3,3.8713479753637796,Thompson-Sampling
3,3.2008937626753853,Thompson-Sampling
3,4.3409679142710464,Thompson-Sampling
3,4.717347542787768,Thompson-Sampling
3,2.400774724551652,Thompson-Sampling
3,4.851025984634376,Thompson-Sampling
3,5.029530986044487,Thompson-Sampling
3,4.8934976312278025,Thompson-Sampling
3,3.402072027233835,Thompson-Sampling
3,4.529153574152333,Thompson-Sampling
3,3.6624433588002594,Thompson-Sampling
3,2.6836903496563105,Thompson-Sampling
3,4.606167813269108,Thompson-Sampling
3,4.369124840056938,Thompson-Sampling
3,6.023898905415695,Thompson-Sampling
3,3.499541934264657,Thompson-Sampling
3,5.185894275395199,Thompson-Sampling
3,3.729142931135778,Thompson-Sampling
3,4.498060265683227,Thompson-Sampling
3,4.147987260801304,Thompson-Sampling
3,5.333674715368568,Thompson-Sampling
3,2.4899619831405753,Thompson-Sampling
3,4.640286385528359,Thompson-Sampling
3,3.81724258161873,Thompson-Sampling
3,4.825508830156276,Thompson-Sampling
3,4.552632581357253,Thompson-Sampling
3,1.779810179446046,Thompson-Sampling
3,3.8949321539438695,Thompson-Sampling
